date,total,1,2,3,4,5,7,10,S1,S3,S6,S7,S8,S9
2023-09-20,262.7,73.5,63.8,58.3,15.4,,5.1,14,8.1,7.3,4.6,1.1,9.7,1.8
2023-09-21,268.7,74.6,65.5,60,15.8,,5.2,14.1,8.4,7.3,4.8,1.2,10,1.8
2023-09-22,304.7,85.1,72.9,68.4,17.3,,5.7,15.3,10.3,8.3,5.4,1.5,11.9,2.6
2023-09-23,258,71,66.4,59,12.7,,4.5,9.5,9.9,6.5,4.5,1.3,9.7,3
2023-09-24,242.5,66.8,59.6,55.9,12,,4.4,8.8,10.3,6.5,4.3,1.4,9.5,3.1
2023-09-25,278.3,77.6,65.8,62.2,16.5,,5.4,14.9,9,7.7,5,1.3,10.8,2.1
2023-09-26,280.3,77.3,67.9,62.4,16.4,,5.3,14.8,9.3,7.5,5.1,1.4,10.8,2.1
2023-09-27,297.2,82.2,71.2,66.6,17.2,,5.5,15.3,10.4,8,5.3,1.4,11.4,2.7
2023-09-28,362.7,97.5,80.9,84,19.5,,6.4,17.7,15.6,10.2,6.8,2.2,16.7,5.2
2023-09-29,275.1,70.4,63.2,70,12.8,,4.7,9.1,13.9,7.2,4.8,1.8,12.6,4.6
2023-09-30,294.5,76,73.7,76.7,13.3,,4.7,8.9,12.3,6.6,5.3,1.7,11.5,3.8
2023-10-01,319.7,83.2,79.8,84.2,14.4,,5,9.2,13.1,6.9,5.7,1.9,12.3,3.9
2023-10-02,309.4,82.1,76.1,82,14,,4.8,8.7,12.5,6.7,5.4,1.8,11.7,3.6
2023-10-03,278,73.8,69.9,73,12.4,,4.2,8,11.3,6.2,4.5,1.5,10.4,2.9
2023-10-04,297.7,79.1,74.1,75.3,14,,4.8,9.3,12.2,6.9,5.3,1.7,11.6,3.4
2023-10-05,288,77.6,70.1,69.8,14.2,,4.9,9.9,11.9,7.2,5.3,1.6,12,3.5
2023-10-06,276.6,75.8,62.9,64.5,13.3,,4.6,10.8,13.1,7.7,5.3,1.8,12.6,4.2
2023-10-07,266.4,74,61,59.4,15.1,,5.2,14.1,10.7,7.7,4.7,1.3,10.4,2.9
2023-10-08,281.9,77.8,66,62.6,16.3,,5.5,14.4,10.9,7.8,5.2,1.5,10.8,3.1
2023-10-09,278.1,77.4,65.6,61.8,16.5,,5.5,15.1,9.1,7.7,5.1,1.4,10.8,2.1
2023-10-10,280.6,77.4,67.8,62.5,16.4,,5.5,15.2,8.8,7.6,5.1,1.4,10.8,2.1
2023-10-11,287.4,79.6,70.1,63.8,16.9,,5.6,15.2,8.9,7.7,5.2,1.3,10.9,2.2
2023-10-12,282,77.5,68.8,63,16.6,,5.5,14.9,8.8,7.7,5,1.3,10.8,2.1
2023-10-13,330.1,92,79.1,74.1,18.5,,6,16.6,11.3,8.9,5.9,1.7,12.8,3.2
2023-10-14,322.6,88.3,82.6,75.2,17.3,,5.3,11.3,11.8,7.8,5.7,1.6,11.6,4
2023-10-15,275.2,75.2,67.4,64.1,14.4,,4.8,9.8,11.1,7.3,5.1,1.6,10.7,3.7
2023-10-16,284.8,79.5,66.9,63.9,16.7,,5.6,15.3,9.1,7.9,5.2,1.4,11.1,2.2
2023-10-17,285.1,78.4,69.6,63.9,16.5,,5.6,15.2,8.8,7.8,5.1,1.4,10.8,2.1
2023-10-18,292.1,81,71.6,64.7,16.9,,5.6,16,8.9,7.8,5.1,1.4,10.8,2.2
2023-10-19,283.3,78.2,69.6,63.4,16.9,,5.6,16,8.9,7.8,5.1,1.4,10.8,2.2
2023-10-20,344.7,96.1,82.5,78.1,19.4,,6.2,16.8,12,9.2,6.1,1.7,13.2,3.4
2023-10-21,344.5,94.5,88.3,79.1,18.2,,5.6,14.4,12.3,8.4,5.8,1.5,12.2,4.2
2023-10-22,287.2,78.9,70.2,67.5,14.7,,5.1,10,11.3,7.6,5.2,1.6,11.2,3.9
2023-10-23,290.7,80.9,68.3,65.5,17.3,,5.8,15.3,9.3,8,5.3,1.4,11.3,2.3
2023-10-24,282,77.7,68.7,63.3,16.5,,5.5,14.8,8.6,7.6,5.1,1.3,10.8,2.1
2023-10-25,288.4,80.5,70.1,64.2,16.8,,5.6,15.1,8.9,7.8,5.1,1.3,10.8,2.2
2023-10-26,290.4,81.1,70.7,65.3,16.6,,5.5,15.2,9,7.8,5,1.3,10.7,2.2
2023-10-27,343.8,96.2,81.6,78.2,18.8,,6.1,17.9,11.8,9.1,6,1.7,13,3.4
2023-10-28,336.3,92.2,84.8,78.8,17.1,,5.6,14,12,7.8,5.7,1.6,12.6,4.1
2023-10-29,295,80.4,71.2,69.1,14.6,,5.1,11.8,11.9,7.6,5.4,1.8,11.8,4.4
2023-10-30,287.7,79.9,67.9,64.4,16.8,,5.7,15.3,9.6,8,5.2,1.5,11.1,2.3
2023-10-31,282.9,78.1,69.2,62.9,16.6,,5.6,14.8,8.6,7.7,5.1,1.4,10.8,2.1
2023-11-01,282.9,78.3,68.7,63.1,16.5,,5.5,14.9,8.8,7.7,5,1.3,10.8,2.3
2023-11-02,281.3,77.5,68,63.3,16.6,,5.4,14.6,8.8,7.7,5,1.3,10.8,2.3
2023-11-03,331.4,92.3,79,75.4,18.6,,5.9,16.3,11.4,9,6,1.7,12.9,2.9
2023-11-04,306.7,83.9,79.4,71.9,16,,5.1,12.3,10,7.3,5.3,1.5,11.3,2.7
2023-11-05,227.5,63.1,55.3,53.5,10.9,,4.1,8.2,9,6.4,4.2,1.5,9.2,2.2
2023-11-06,282.8,79,67.4,63.4,16.6,,5.7,15,8.7,7.9,5.1,1.4,10.9,1.7
2023-11-07,280.5,77.4,69.5,62.4,16.4,,5.6,14.8,8.1,7.6,5.1,1.3,10.6,1.7
2023-11-08,287.1,79.5,71.1,63.8,16.9,,5.6,15,8.3,7.8,5.1,1.3,10.9,1.8
2023-11-09,270,74.8,65.9,60,15.7,,5.4,14.4,8.2,7.4,4.7,1.2,10.3,2
2023-11-10,329,92.1,79.3,73.8,17.9,,6,16.5,11.3,8.9,5.8,1.6,12.5,3.3
2023-11-11,326,89.2,88.9,74,15.5,,5.2,13.8,10.8,7.5,5.2,1.4,11.1,3.4
2023-11-12,292.5,81.8,75.6,66.4,13.9,,5.2,11.3,10.8,7.4,4.9,1.5,10.3,3.4
2023-11-13,286.3,79.7,68.3,64,16.8,,5.7,15.1,9.2,8,5.1,1.4,10.9,2.1
2023-11-14,280.3,77.3,69.1,62.1,16.5,,5.6,14.6,8.5,7.7,5.1,1.3,10.5,2
2023-11-15,286.6,79.6,70,63.5,16.8,,5.7,15,8.8,7.8,5.1,1.3,11,2.1
2023-11-16,285.9,78.8,69.8,64,16.6,,5.7,14.6,8.8,7.8,5,1.3,11.5,2.1
2023-11-17,339.7,94.4,80.9,77,18.9,,6.3,16.4,12,9.2,6,1.7,13.5,3.5
2023-11-18,330.3,88.3,87.9,77.7,17.5,,5.7,11.8,11.2,7.8,5.3,1.5,11.9,3.5
2023-11-19,283.4,76.2,71.7,66.7,14.2,,5.1,9.8,11.1,7.4,5,1.6,11,3.6
2023-11-20,286.9,79.6,68.3,64,16.7,,5.8,15.5,9.3,8,5.2,1.4,11,2.2
2023-11-21,284,78.2,69.8,63,16.5,,5.7,15.2,8.6,7.7,5.1,1.3,10.8,2
2023-11-22,286.7,79.1,70.5,63.4,16.8,,5.7,15.2,8.7,7.8,5.2,1.4,10.8,2.1
2023-11-23,282.2,77.9,69.5,62.6,16.5,,5.6,14.8,8.7,7.6,5,1.3,10.5,2.1
2023-11-24,327.4,91.3,78.6,73.1,18.2,,6.2,16.9,11.2,8.9,5.9,1.7,12.5,3.1
2023-11-25,318.8,86.5,84.8,73.7,16.4,,5.7,12,10.6,7.6,5.4,1.4,11.4,3.4
2023-11-26,266.4,72.1,66.7,62.2,12.8,,4.9,9.7,10.6,7.3,4.9,1.5,10.3,3.3
2023-11-27,284.5,78.6,67.8,63,16.8,,5.9,15.7,9.1,8,5.2,1.4,10.9,2.1
2023-11-28,281.2,77.3,69.3,61.9,16.5,,5.8,15.3,8.5,7.8,5,1.3,10.6,2
2023-11-29,279.3,77.4,68.6,61.3,16.4,,5.8,14.8,8.5,7.6,5,1.3,10.5,2.1
2023-11-30,273.3,76,66.5,60.2,16.1,,5.7,14.5,8.5,7.4,4.9,1.3,10.2,2
2023-12-01,326.9,90.9,78.4,72.4,18.1,,6.4,17.1,11.3,8.9,5.9,1.7,12.6,3.2
2023-12-02,301.8,81.9,78.6,69.6,15.2,,5.9,11.1,11.2,7.3,5.1,1.4,11.3,3.3
2023-12-03,263.1,71.3,65.4,60.6,13,,5.4,9.3,10.8,7,4.8,1.5,10.5,3.5
2023-12-04,275.7,76.6,65.2,61,16.2,,5.8,14.9,8.9,7.8,5.1,1.3,10.7,2.1
2023-12-05,273.5,75.5,66.9,60.3,15.9,,5.8,14.4,8.3,7.6,5.1,1.3,10.4,2
2023-12-06,276.4,76.7,67.4,60.7,16.3,,5.8,14.7,8.4,7.6,5,1.2,10.5,2.1
2023-12-07,275.3,76.1,66.7,60.8,16.1,,5.9,14.6,8.6,7.7,5,1.2,10.5,2.1
2023-12-08,323.6,90.2,76.6,72.4,18,,6.4,16.2,11.3,8.9,6,1.7,12.7,3.2
2023-12-09,306.1,84.1,77,70.7,16,,5.9,11.5,11,7.3,5.6,1.5,11.9,3.6
2023-12-10,230.2,63.3,54.2,53.7,10.9,,4.7,7.8,10.4,6.2,4.5,1.4,9.7,3.4
2023-12-11,267.3,75.4,62.5,59.2,15.7,,5.8,14.4,8.7,7.7,4.8,1.2,10,1.9
2023-12-12,272.3,76,66.1,59.8,16.1,,5.9,14.4,8.1,7.5,5.1,1.2,10.2,1.8
2023-12-13,266.1,74.6,63.8,58.3,15.9,,5.7,14.3,8.2,7.4,4.8,1.2,10,1.9
2023-12-14,269.6,75.1,65.2,59,15.9,,5.9,14.4,8.3,7.5,4.9,1.3,10,2
2023-12-15,286.1,80.7,68.3,62.9,16,,6.4,14.6,10.5,7.2,5.1,1.4,10.6,2.2
2023-12-16,254.4,71.2,63.1,56.5,13.2,,7.2,9.1,9.2,6.5,4.5,1.3,9.8,2.9
2023-12-17,227.5,63.4,54.5,50.9,11,,6.6,8,9.2,6.3,4.2,1.3,9.1,3
2023-12-18,291.1,81.8,68,63.6,18.1,,6.9,16,8.8,8.6,5,1.3,11.2,1.9
2023-12-19,274.6,76.7,65.5,59.7,16.5,,6.8,15,8.1,8.1,4.9,1.2,10.5,1.6
2023-12-20,278.2,77.9,67,60.5,16.7,,6.6,14.8,8.4,7.9,4.9,1.2,10.4,1.9
2023-12-21,271.7,75.8,65.1,59.3,16.2,,6.5,14.5,8.2,7.8,4.8,1.2,10.5,1.8
2023-12-22,315.8,89.4,73.9,69.2,18.1,,7,16.4,10.7,9,5.5,1.5,12.2,2.9
2023-12-23,262.7,74,65.9,58.7,13.3,,6.8,10.1,9,6.8,4.5,1.2,9.8,2.6
2023-12-24,253.1,72.6,60.9,56.1,12,,6.5,9.4,9.7,6.9,4.5,1.3,10,3
2023-12-25,298.2,85.5,70.2,65.2,17.1,,6.8,15.7,9.4,8.2,5.3,1.3,11.2,2.3
2023-12-26,281.1,77.9,68.6,62.1,16.4,,5.9,14.9,8.6,7.8,5.1,1.3,10.6,1.9
2023-12-27,287.8,80.5,69.7,62.9,16.9,,6.5,15.1,9.1,7,5.2,1.3,10.7,2.1
2023-12-28,301.2,82.3,70,64.7,17.2,,11.3,17.9,9.5,8.5,5.3,1.4,11,2.3
2023-12-29,365.7,100.8,81.5,80.3,19.2,,13.3,20.5,13.3,10.7,6.4,1.9,14,3.8
2023-12-30,346.7,94.7,81.3,85.4,15.6,,11.8,14,12.2,8.7,5.6,1.6,12.3,3.5
2023-12-31,408.6,117.7,102.8,93.6,17.9,,13.6,15.2,13,8.7,6.5,1.9,13.7,3.9
2024-01-01,327.8,89.9,70.3,78.2,14.7,,11.4,14,14.4,9.3,6,2.1,12.6,4.9
2024-01-02,297.1,81.4,66.8,64.2,16.4,,11.1,17.9,10.2,9,5.2,1.5,11,2.4
2024-01-03,287.8,79,66.6,61.3,16.3,,11,17.6,8.9,8.5,5.1,1.3,10.4,2
2024-01-04,293.7,80.1,67.8,62.6,16.6,,11.5,17.9,8.9,8.6,5.2,1.3,11.2,2.1
2024-01-05,321.3,88,73.4,68.9,17.6,,12,18.9,10.6,9.4,5.8,1.6,12.5,2.7
2024-01-06,262.4,70.5,62.4,57.9,13.1,,10,13.1,9.2,7.3,4.8,1.3,10.3,2.5
2024-01-07,231.9,62.4,53.8,51.4,11,,9.2,10.7,9,6.9,4.5,1.3,9.2,2.5
2024-01-08,294.7,81.5,66.2,63.5,16.5,,11.3,17.8,9.6,8.6,5.1,1.4,11.1,2.1
2024-01-09,301.8,82.8,70.2,65.1,16.6,,11.4,17.8,9.6,8.4,5.1,1.4,11.3,2.1
2024-01-10,307.4,84.9,71.1,66.5,16.7,,11.4,17.9,10.1,8.6,5.1,1.4,11.3,2.4
2024-01-11,306.8,84.9,71.1,66.8,16.6,,11.4,17.8,10.1,8.5,5.1,1.3,10.8,2.5
2024-01-12,340.2,94.3,77.6,74.3,18,,12.4,19.6,11.8,9.6,5.7,1.5,12.2,3.2
2024-01-13,282.6,76.6,67.1,64.6,14.1,,10.3,13.5,10.3,7.5,4.8,1.2,9.6,3
2024-01-14,231.9,62.3,54.1,53.1,10.9,,8.9,10.2,9.1,6.7,4.4,1.2,8.7,2.3
2024-01-15,306.3,84.2,69.4,67.1,17,,11.7,18.3,10,8.8,5.3,1.4,10.9,2.2
2024-01-16,298.2,80.6,70.7,65.1,16.4,,11.3,17.6,9.3,8.4,5.1,1.3,10.3,2
2024-01-17,287.5,78.5,67.7,62.2,15.8,,11,17.1,9.4,8.2,4.9,1.3,9.6,1.8
2024-01-18,279.5,76.4,65.9,60.3,15.4,,11,16.8,8.8,8.1,4.6,1.1,9.5,1.6
2024-01-19,302.6,83.6,70.1,65.9,16.2,,11.8,18.2,9.4,8.9,4.8,1.3,10.6,1.8
2024-01-20,248.1,66.8,59.8,57.3,11.8,,9.8,11.6,8.1,6.8,4.3,1.1,9.2,1.5
2024-01-21,214,57.5,50.5,49.5,9.7,,8.7,9.5,7.5,6.3,3.8,1,8.3,1.5
2024-01-22,291.4,80.8,66,63.8,16.4,,11.6,17.4,8.7,8.4,5,1.3,10.4,1.6
2024-01-23,289.9,79,69.2,63.5,15.8,,11.4,17.1,8.1,8.2,5,1.1,10.1,1.4
2024-01-24,296.1,81.1,70.2,65.1,16,,11.6,17.3,8.5,8.3,5.1,1.2,10.2,1.5
2024-01-25,300.4,82.2,71.2,66.4,16.2,,11.8,17.4,8.5,8.4,5.2,1.2,10.5,1.6
2024-01-26,321.1,89.1,74.3,71,17,,12.6,18.3,9.5,9.2,5.4,1.4,11.5,1.8
2024-01-27,268.3,72.8,64.5,63.1,12.7,,10.4,12.2,8.3,7.2,4.7,1.1,9.6,1.7
2024-01-28,247.4,67,58.4,58.3,11.6,,9.8,11,8.1,6.9,4.5,1.1,9,1.7
2024-01-29,308.3,85.9,69.7,68.7,16.6,,11.9,17.9,9.3,8.6,5.4,1.3,11.2,1.8
2024-01-30,306,83.4,72.4,68.1,16.1,,11.8,17.6,9,8.4,5.3,1.3,10.9,1.7
2024-01-31,279.8,77.2,65.8,61,14.8,,11.1,16.5,8.4,8.1,4.6,1.2,9.6,1.5
2024-02-01,272.4,75.1,63.9,59.5,14.4,,10.9,15.9,8.3,7.9,4.6,1.1,9.4,1.4
2024-02-02,278.3,77.1,64.6,60.6,14.6,,11.1,16.4,8.6,8.1,4.6,1.2,9.8,1.6
2024-02-03,193,52,46,43.9,9,,7.8,8.9,7.1,5.6,3.4,0.9,7.1,1.3
2024-02-04,237.7,66,54.8,52,13,,9.8,14.1,7.5,6.8,3.9,1,7.5,1.3
2024-02-05,265.9,74,60.1,58.7,14.5,,10.9,15.1,8.6,7.5,4.6,1.2,9.2,1.5
2024-02-06,247.7,67.5,58.6,54.8,12.9,,9.8,13.5,7.9,6.8,4.4,1.1,8.9,1.5
2024-02-07,215.9,58.8,50.3,48.2,10.8,,8.4,11.2,7.5,5.9,4.1,1,8.2,1.5
2024-02-08,163.6,43.5,37.4,37,7.9,,6.5,7.9,6.3,4.6,3.3,0.8,6.9,1.4
2024-02-09,97,24.4,21.4,23.1,4.9,,4.3,4.1,4.3,2.7,2.1,0.5,4.3,0.8
2024-02-10,134.6,32.5,28.7,40.5,6.4,,5.3,4.7,4.7,2.8,2.7,0.5,4.9,0.8
2024-02-11,185.1,46,44.8,54.8,7.2,,6.1,5.9,5.8,3.5,3.2,0.7,6,1.1
2024-02-12,219.1,56.6,54.9,62.5,8.7,,6.6,6.9,6.5,4,3.5,0.8,6.8,1.4
2024-02-13,231.5,59.7,58.4,65.6,9.2,,6.8,7.3,6.8,4.2,3.7,0.9,7.4,1.5
2024-02-14,229.6,60.6,56.1,61.7,9.6,,7.4,7.8,7.2,4.5,4,1,8.1,1.7
2024-02-15,174.4,46.5,42.2,45.9,6.8,,6,6.1,6.1,4,2.8,0.7,6.2,1.2
2024-02-16,220.9,58.9,51.3,56.1,9.6,,8.1,8.4,7.6,5.3,4.1,1.1,8.7,1.8
2024-02-17,222.1,58.9,49.4,54.7,9.9,,8.6,9.4,8.2,6.3,4.2,1.2,9.3,2
2024-02-18,267.8,72.9,59.3,62.3,13.2,,10.6,14.4,9,7.5,4.9,1.3,10.5,1.9
2024-02-19,264.5,73.7,58.1,58.8,13.6,,10.6,15.4,8.8,7.8,4.6,1.2,10.1,1.7
2024-02-20,264.2,72.9,60.7,58,13.8,,11,15.4,8.5,8,4.2,1.1,9.2,1.4
2024-02-21,259.9,71.9,59.3,56.7,13.9,,10.9,15.5,8.1,7.9,4.1,1.1,9.2,1.3
2024-02-22,301.1,83,68.4,64.9,16.8,,13.2,18.3,9,9.3,4.7,1.2,11,1.4
2024-02-23,316.3,87.7,70.2,68.8,16.5,,13.6,18.6,10.7,9.8,5.3,1.4,11.8,1.9
2024-02-24,260.5,69.9,59.1,61.2,12.7,,10.7,11.1,10.4,7.8,4.2,1.2,9.9,2.2
2024-02-25,262.2,70.8,56.5,60,12.8,,9.7,11.2,12.7,7.9,4.4,1.5,11.1,3.6
2024-02-26,305.5,84,66.9,65.1,16.9,,12.3,18.8,11.3,9.2,5.3,1.4,11.4,2.9
2024-02-27,306.3,83.4,70,65.7,17,,12.3,18.7,9.8,9,5.4,1.4,11.5,2.1
2024-02-28,287.8,79.2,65.6,61,16.1,,11.8,17.6,9.2,8.7,4.7,1.2,10.7,1.9
2024-02-29,271.3,75,61.6,57.2,15.4,,11.5,16.6,8.7,8.4,4.4,1.2,9.7,1.7
2024-03-01,335.7,92.9,75.8,72,18,,13.2,19.5,11.5,9.9,5.9,1.7,12.6,2.7
2024-03-02,322.3,88.6,77.7,72,15.9,,11.6,14.4,11.4,8.4,5.4,1.7,11.8,3.4
2024-03-03,283.8,78.1,65.8,63,14.1,,10.4,12.3,11.2,7.9,5,1.7,10.9,3.4
2024-03-04,279.9,77.2,62,59.4,15.8,,11.9,17.6,8.9,8.7,4.9,1.3,10.4,1.8
2024-03-05,271,74.7,63.5,59.2,14.3,,10.9,15.8,8.2,7.9,4.6,1.1,9.4,1.5
2024-03-06,301.3,83.2,69.5,63.6,17,,12.3,18.3,9,8.8,5.2,1.3,11,2.1
2024-03-07,301.1,82.3,69.9,63.8,17.1,,12.3,18.4,9,8.9,5.2,1.3,11,1.9
2024-03-08,374.8,104,85.8,80.9,20.1,,14.5,21,12.4,10.6,6.7,1.8,13.9,3.2
2024-03-09,336.3,92.8,81.5,76.4,17,,11.7,14.6,11.2,8.3,5.5,1.5,12.4,3.4
2024-03-10,294.9,80.7,68.2,66.5,14.5,,10.6,13.4,11.3,8.2,5.1,1.6,12.3,3.5
2024-03-11,303,83.4,67.6,64.9,17.4,,12.4,18.6,9.6,9.1,5.3,1.4,11.3,2.1
2024-03-12,304.1,82.9,70.4,64.8,17.7,,12.3,18.4,9,8.8,5.3,1.4,11.1,2
2024-03-13,306.5,84.3,70.6,65.3,17.6,,12.3,18.4,9.4,8.8,5.2,1.3,11.1,2.2
2024-03-14,296.2,80.7,68.5,63.3,16.9,,11.9,17.8,9.3,8.7,5,1.3,10.8,2
2024-03-15,363.9,100.2,82.3,79.5,19.8,,13.5,20.9,12.5,10.3,6.3,1.8,13.4,3.4
2024-03-16,379,104.2,92.6,87.5,19.7,,12.3,17.7,12.3,8.9,5.7,1.6,12.7,3.8
2024-03-17,262.8,72.8,60.3,60.4,12.1,,9.2,12.6,9.8,7.5,4.5,1.4,10,2.2
2024-03-18,301.8,83.3,67.3,65.2,17,,12.2,18.5,9.6,8.9,5.2,1.4,11.2,2
2024-03-19,309.4,84.1,72.2,66.7,17.6,,12.3,18.5,9.3,8.9,5.3,1.4,11.1,2
2024-03-20,320.3,87.7,74.2,69.3,18.6,,12.5,18.9,9.7,9,5.4,1.4,11.3,2.3
2024-03-21,314.8,85.4,72.6,69.1,18.3,,12.3,18.5,9.6,8.9,5.2,1.4,11.3,2.1
2024-03-22,388.8,106,87.6,87.8,22.3,,14.2,21.9,12.7,10.8,6.4,1.8,14,3.4
2024-03-23,283.7,77.1,67.8,65.7,13.9,,9.7,13,10.3,7.3,4.7,1.3,10.1,3
2024-03-24,271.4,74.7,61.6,63.5,13.2,,9.6,11.9,10.4,7.5,4.5,1.4,10.2,3
2024-03-25,291.4,80.6,64.7,63,16.6,,12,17.8,9.2,8.7,4.9,1.3,10.6,2
2024-03-26,315,85.6,73,68.8,18.3,,12.6,18.6,9.3,9,5.3,1.4,11.2,2
2024-03-27,291.9,80.1,67.6,62.7,16.7,,11.8,17.4,9,8.5,4.8,1.2,10.2,1.9
2024-03-28,319.8,87,73.7,70.7,18.4,,12.5,18.8,9.9,8.9,5.2,1.3,11.4,2
2024-03-29,385.9,106.3,87.7,86.3,21.3,,14.2,21.9,12.6,10.5,6.3,1.8,13.9,3.3
2024-03-30,396.1,109.4,93.7,94,21,,13,18.3,13,9.3,5.8,1.6,13.2,3.9
2024-03-31,341.6,92.6,78.1,78.8,16.7,3.1,12.5,16.9,11.9,8.8,5.1,1.6,12.1,3.4
2024-04-01,331.9,90.6,72.6,72.1,18.4,2.6,14,20.7,10.3,9.5,5.4,1.5,11.9,2.3
2024-04-02,295.5,79.8,66.9,62.6,16.1,2.2,12.6,18.6,9.3,8.8,4.7,1.3,10.5,2.1
2024-04-03,394.4,106.7,84.5,86.6,20,3.2,15.3,22.8,15,11.6,6.5,2.2,15.4,4.6
2024-04-04,405.8,109.3,92.1,102.7,18.8,3.3,13.5,17.1,14.5,9.6,5.5,1.9,13.1,4.4
2024-04-05,418.4,110.6,102.3,100.1,20.1,3.1,14.3,19.1,13.4,9.6,6.2,1.9,13.7,4
2024-04-06,331.4,89.1,72.8,75.9,15.3,2.7,12,16.6,13.2,9.5,5.3,1.9,12.9,4.2
2024-04-07,318.6,86.1,69.8,67.9,16.9,2.2,13.5,20.4,11.1,9.5,5.3,1.3,11.8,2.8
2024-04-08,298,81.9,65.8,63.1,16.5,2.2,13.4,19.2,8.7,9.1,4.8,1.2,10.4,1.7
2024-04-09,320.8,86.4,73.7,67.8,17.7,2.2,13.9,20.2,9.6,9.2,5.4,1.4,11.3,2
2024-04-10,324.2,88.2,74.1,68.5,17.9,2.2,13.8,20.1,9.8,9.3,5.3,1.4,11.4,2.2
2024-04-11,316.6,85.8,72.5,67.5,17.3,2.1,13.4,19.4,9.6,9.2,5.2,1.4,11.1,2
2024-04-12,366.7,101,81.9,78.7,19.2,2.7,14.8,22.7,11.7,10.5,5.8,1.7,13,3
2024-04-14,279.8,76.3,63.2,61.5,12.5,2.6,10.7,15.3,10.4,7.9,4.6,1.4,10.2,3.1
2024-04-15,316.6,85.8,72.5,67.5,17.3,2.1,13.4,19.4,9.6,9.2,5.2,1.4,11.1,2
2024-04-17,299.5,82.3,68.6,63.5,16.2,2.1,12.9,18.4,8.6,8.9,4.8,1.2,10.5,1.5
2024-04-18,329.5,89.8,76.1,70.5,18,2.2,13.8,20,9.4,9.4,5.4,1.4,11.5,1.8
2024-04-19,341.5,93.8,76.7,72.9,17.8,2.5,14.1,20.4,11,10.1,5.6,1.6,12.1,2.8
2024-04-20,348.4,95.3,83.8,77.6,16.8,2.9,12.9,16.9,11,9,5.6,1.5,11.8,3.3
2024-04-21,304.2,82.3,70.9,67.3,14.3,2.5,12.1,14.4,10.8,8.4,5.2,1.6,11.1,3.3
2024-04-22,321.8,87.9,70.9,68.6,17.6,2.2,13.9,20.4,10,9.5,5.5,1.5,11.5,2.2
2024-04-23,317.5,85.8,73.4,67,17.5,2.1,13.6,20,9.4,9,5.4,1.4,11,2
2024-04-24,325.1,88.2,74.9,68.5,17.8,2.2,13.8,20.3,9.7,9.3,5.4,1.4,11.3,2.3
2024-04-25,317.4,86.1,72.7,67.4,17.4,2.2,13.5,19.7,9.6,9.1,5.2,1.4,11,2.2
2024-04-26,348.7,95.3,78.8,73.8,18.9,2.6,14.5,21.2,11.2,9.9,5.7,1.6,12.3,2.9
2024-04-27,291.6,78.7,68.7,62.1,14.2,2.5,11.4,15.7,10.6,8,4.8,1.3,10.3,3.4
2024-04-29,329.6,90.4,72.9,70.9,17.6,2.2,13.7,20.4,10.8,9.5,5.5,1.5,11.6,2.6
2024-04-30,378.1,101.7,81.84,82.9,18.9,2.9,15.1,22.4,13.9,11.2,6,2,15.1,4.2
2024-05-01,389.8,102.2,89.5,94.7,16.7,3,14.2,18.1,14.2,9.9,6.5,2.2,14.9,3.7
2024-05-02,406.7,107.3,98.9,100.2,18,2.7,13.5,17.3,13.5,9.3,6.7,2.1,13.7,3.5
2024-05-03,375.7,99.8,91.1,91.1,16.8,2.6,12.6,16.1,12.6,8.8,6.2,2,13,3
2024-05-04,276.8,74.7,65.1,63.8,12.1,2.1,10,12.5,10.3,7.3,4.5,1.3,10.4,2.7
2024-05-05,262.9,70.2,55.4,57.9,11.5,2.2,10,12.7,13,8.1,4.7,1.7,11.1,4.4
2024-05-06,316.4,85.9,67.6,66.7,17,2.2,13.7,20.3,11.5,9.8,5.5,1.6,12,2.8
2024-05-07,308.6,83.2,69.4,64.4,16.7,2.2,13.5,19.8,10.1,9.3,5.3,1.5,11,2.2
2024-05-08,315.1,85.4,71.4,65.6,17.3,2.1,13.7,20.1,9.8,9.4,5.4,1.4,11.1,2.3
2024-05-09,312.7,84.6,71.7,65.3,17.3,2.1,13.5,20.2,9.3,9.3,5.3,1.4,11,1.8
2024-05-10,319.2,87.2,72.7,66.9,17.1,2.3,13.5,20.2,9.7,9.4,5.4,1.5,11.3,2
2024-05-11,311.5,84.3,70.9,63.6,16,2.5,13,22.9,9.7,9.2,4.9,1.3,10.8,2.4
2024-05-12,283.5,77.2,65.3,59.3,13.5,2.7,12,15.1,10.4,8,4.9,1.4,10.5,3.2
2024-05-13,309.7,83.8,68.2,64.5,16.9,2.1,13.7,21.1,9.9,9.3,5.3,1.4,11.3,2.2
2024-05-14,306.1,82.1,70.2,63.7,16.6,2.1,13.4,20.2,9.4,9.1,5.1,1.4,10.7,2.1
2024-05-15,314.5,85.2,71.6,65.5,17.2,2.3,13.5,20.5,9.7,9.2,5.2,1.3,11,2.3
2024-05-16,310.3,83.9,70.7,65.5,17,2.2,13.1,19.9,9.5,9.1,5.2,1.4,11,1.8
2024-05-17,352.3,96.7,78.3,75.7,18.4,2.6,14.2,21.6,11.4,10.4,5.9,1.7,12.7,2.6
2024-05-18,333.8,91,79,73.3,16.4,2.8,12.7,17.2,11.4,8.5,5.3,1.4,11.3,3.4
2024-05-19,286.8,79.7,64.9,63.7,13.3,2.5,10.8,13.7,10.3,8.2,4.9,1.6,10.8,2.4
